OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,1stFlrSF,BsmtFinSF1,GarageCars,FullBath,GarageArea,LotArea,MasVnrArea,YearBuilt,YearRemodAdd,GarageYrBlt,BsmtUnfSF,BsmtQual,LotFrontage,OpenPorchSF,OverallCond,GarageType,WoodDeckSF,TotRmsAbvGrd,MSSubClass,MoSold,BsmtExposure,LotShape,MSZoning,BedroomAbvGr,MasVnrType,ExterQual,HalfBath,FireplaceQu,KitchenQual,Condition1,BldgType,SaleCondition,Street,PavedDrive,SaleType,SalePrice
5,1644.0,728.0,756.0,888.0,386.0,1,1,312.0,9480.0,224.0,1942,1995,1942.0,342.0,TA,79.0,0.0,7,Attchd,168.0,7,70,6,No,Reg,RL,3,Stone,TA,1,Gd,Gd,Artery,1Fam,Normal,Pave,Y,WD,146500.0
8,1634.0,1626.0,0.0,1634.0,0.0,3,2,866.0,11428.0,248.0,2006,2006,2006.0,1626.0,None,98.0,44.0,5,Attchd,0.0,7,20,5,None,IR1,RL,3,Stone,Gd,0,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,250000.0
6,1710.0,832.0,878.0,832.0,426.0,2,2,506.0,9291.0,120.0,1993,1993,1993.0,406.0,Gd,76.0,70.0,5,Attchd,144.0,7,60,6,No,IR1,RL,3,BrkFace,Gd,1,None,Gd,RRNe,1Fam,Normal,Pave,Y,WD,187000.0
8,1502.0,1488.0,0.0,1502.0,368.0,2,1,528.0,6820.0,0.0,1985,1985,1985.0,0.0,Gd,82.58329128825031,54.0,5,Attchd,0.0,4,120,6,Av,IR1,RL,1,None,Gd,1,None,Gd,Norm,TwnhsE,Normal,Pave,Y,WD,212000.0
7,1969.0,808.0,808.0,1161.0,0.0,2,2,534.0,11952.0,0.0,1977,1977,1977.0,808.0,None,92.0,0.0,6,Attchd,0.0,8,60,11,None,Reg,RL,3,None,TA,1,Gd,TA,PosA,1Fam,Normal,Pave,Y,WD,190000.0
6,1072.0,547.0,0.0,1072.0,459.0,2,1,525.0,3675.0,80.0,2005,2005,2005.0,88.0,Gd,35.0,28.0,5,Basment,0.0,5,180,6,Gd,Reg,RM,2,BrkFace,TA,0,None,TA,Norm,TwnhsE,Normal,Pave,Y,WD,148000.0
8,1976.0,1976.0,0.0,1976.0,1350.0,3,2,908.0,14977.0,304.0,2006,2007,2006.0,626.0,Ex,110.0,63.0,5,Attchd,250.0,7,20,7,Gd,IR1,RL,2,BrkFace,Gd,0,Ex,Gd,Norm,1Fam,Partial,Pave,Y,New,440000.0
8,1652.0,1494.0,0.0,1652.0,1196.0,2,2,499.0,5330.0,0.0,2000,2000,2000.0,298.0,Gd,41.0,48.0,5,Attchd,96.0,6,120,8,Av,Reg,RL,2,None,Gd,0,None,Ex,Norm,TwnhsE,Normal,Pave,Y,WD,251000.0
5,970.0,970.0,0.0,970.0,630.0,2,1,624.0,8480.0,0.0,1963,1963,1996.0,340.0,TA,80.0,24.0,6,Detchd,0.0,5,20,7,No,Reg,RL,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,132500.0
6,1493.0,1478.0,0.0,1493.0,994.0,2,2,508.0,13125.0,215.0,1997,1998,1997.0,484.0,Gd,75.0,39.0,5,Attchd,140.0,7,20,4,Gd,Reg,RL,3,BrkFace,TA,0,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,208900.0
9,2643.0,2153.0,574.0,2069.0,0.0,3,2,694.0,13693.0,772.0,2006,2006,2006.0,2153.0,None,105.0,84.0,5,BuiltIn,414.0,9,60,3,None,Reg,RL,3,BrkFace,Ex,1,Gd,Ex,Norm,1Fam,Normal,Pave,Y,WD,380000.0
8,1718.0,1705.0,0.0,1718.0,1288.0,3,2,826.0,10637.0,336.0,2007,2008,2007.0,417.0,Ex,79.0,44.0,5,Attchd,208.0,7,20,9,Gd,Reg,RL,3,Stone,Gd,0,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,297000.0
4,1131.0,907.0,0.0,1131.0,168.0,2,1,672.0,5925.0,435.0,1937,2000,1995.0,739.0,Fa,50.0,72.0,7,Detchd,0.0,7,30,3,No,Reg,RM,2,BrkCmn,TA,0,None,TA,Norm,1Fam,Alloca,Pave,Y,WD,89471.0
9,1850.0,1833.0,0.0,1850.0,1261.0,3,2,772.0,16033.0,378.0,2004,2005,2004.0,572.0,Ex,98.0,112.0,5,Attchd,519.0,8,20,3,Gd,IR1,RL,3,BrkFace,Gd,0,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,326000.0
9,1792.0,1792.0,0.0,1792.0,1567.0,3,2,874.0,11846.0,562.0,2003,2004,2003.0,225.0,Ex,72.0,49.0,5,Attchd,206.0,6,20,8,Gd,IR1,RL,2,BrkFace,Gd,0,Gd,Ex,Norm,1Fam,Normal,Pave,Y,WD,374000.0
7,1826.0,910.0,910.0,916.0,299.0,1,1,164.0,2500.0,0.0,1915,2005,1915.0,611.0,TA,50.0,0.0,8,Attchd,0.0,7,70,6,No,Reg,RM,4,None,Gd,1,Gd,Ex,Norm,1Fam,Normal,Pave,Y,WD,155000.0
6,1216.0,1216.0,0.0,1216.0,897.0,2,2,402.0,4500.0,116.0,1998,1998,1998.0,319.0,Ex,32.0,125.0,5,Attchd,0.0,5,120,5,No,Reg,RM,2,BrkFace,TA,0,None,TA,Norm,Twnhs,Normal,Pave,Y,WD,164000.0
5,999.0,999.0,0.0,999.0,588.0,1,1,264.0,7758.0,0.0,1962,2001,1963.0,411.0,TA,88.07950953541918,132.0,7,Detchd,0.0,6,20,3,No,IR1,RL,3,None,TA,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,132500.0
5,1113.0,1113.0,0.0,1113.0,607.0,1,1,264.0,9600.0,0.0,1950,2007,1950.0,506.0,TA,80.0,80.0,7,Attchd,0.0,5,20,7,No,Reg,RL,3,None,Gd,0,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,147000.0
5,1073.0,1073.0,0.0,1073.0,836.0,2,1,515.0,10289.0,168.0,1965,1965,1965.0,237.0,TA,79.0,0.0,7,Attchd,0.0,6,20,6,No,Reg,RL,3,BrkFace,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,WD,156000.0
5,1484.0,1484.0,0.0,1484.0,998.0,2,2,487.0,12243.0,0.0,1971,1971,1971.0,486.0,Gd,70.0,0.0,6,Attchd,224.0,7,20,2,Av,IR1,RL,3,None,TA,0,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,175000.0
5,2414.0,954.0,648.0,1766.0,664.0,2,2,520.0,10800.0,0.0,1900,1970,1970.0,290.0,TA,60.0,0.0,4,Attchd,142.0,10,190,5,No,Reg,RL,3,None,TA,0,Gd,TA,Norm,2fmCon,Normal,Pave,N,ConLD,160000.0
4,630.0,630.0,0.0,630.0,515.0,1,1,286.0,1526.0,0.0,1970,2002,1970.0,115.0,Gd,21.0,0.0,8,Attchd,0.0,3,180,5,Av,Reg,RM,1,None,TA,0,None,Gd,Norm,Twnhs,Normal,Pave,Y,WD,86000.0
5,1304.0,264.0,688.0,616.0,0.0,1,1,336.0,2665.0,0.0,1976,1976,1976.0,264.0,None,51.62363799656122,24.0,6,BuiltIn,141.0,4,160,6,None,Reg,RM,3,None,TA,1,Gd,TA,Norm,TwnhsE,Normal,Pave,Y,WD,115000.0
6,1578.0,806.0,620.0,958.0,403.0,1,1,240.0,9490.0,0.0,1941,1950,1941.0,238.0,TA,79.0,0.0,7,Attchd,0.0,5,50,8,No,Reg,RL,3,None,TA,0,TA,Fa,Artery,1Fam,Normal,Pave,Y,WD,133000.0
6,1456.0,728.0,728.0,728.0,0.0,2,2,429.0,15578.0,0.0,2006,2006,2006.0,728.0,None,105.0,0.0,5,Attchd,0.0,8,60,5,None,IR1,RL,3,None,Gd,1,None,TA,Norm,1Fam,Partial,Pave,Y,New,172785.0
5,1269.0,1269.0,0.0,1269.0,374.0,1,1,308.0,7931.0,0.0,1960,1960,1964.0,363.0,TA,70.0,0.0,6,Detchd,0.0,6,20,6,No,Reg,RL,3,None,TA,1,Fa,TA,Norm,1Fam,Normal,Pave,Y,WD,155000.0
5,886.0,190.0,0.0,886.0,0.0,1,1,273.0,5784.0,0.0,1938,1996,1938.0,190.0,None,50.0,20.0,8,Attchd,144.0,4,30,12,None,Reg,RM,2,None,TA,0,None,TA,Artery,1Fam,Normal,Pave,Y,WD,91300.0
8,3228.0,3200.0,0.0,3228.0,1231.0,2,3,546.0,12692.0,0.0,1992,1993,1992.0,1969.0,Gd,112.6587768440613,75.0,5,Attchd,264.0,10,20,5,No,IR1,RL,4,None,Gd,0,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,430000.0
7,1820.0,1026.0,687.0,1133.0,329.0,1,2,240.0,9120.0,0.0,1925,1950,1925.0,697.0,TA,60.0,100.0,6,Detchd,0.0,8,50,6,No,Reg,RL,4,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,N,WD,184000.0
5,899.0,864.0,0.0,899.0,450.0,1,1,288.0,7800.0,89.0,1967,2004,1967.0,414.0,TA,65.0,0.0,7,Attchd,64.0,5,20,6,No,Reg,RL,3,BrkFace,TA,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,130000.0
5,912.0,912.0,0.0,912.0,111.0,1,1,297.0,7535.0,0.0,1958,1985,1958.0,522.0,TA,70.0,285.0,7,Attchd,12.0,5,20,6,No,IR1,RL,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,120000.0
6,1218.0,672.0,546.0,672.0,356.0,1,1,264.0,1890.0,285.0,1973,1973,1973.0,316.0,TA,21.0,28.0,5,Detchd,144.0,7,160,5,No,Reg,RM,3,BrkFace,TA,1,None,TA,Norm,Twnhs,Normal,Pave,Y,WD,113000.0
7,1768.0,866.0,902.0,866.0,400.0,2,2,603.0,9803.0,0.0,2005,2005,2005.0,466.0,Gd,75.0,108.0,5,Attchd,0.0,7,60,2,No,Reg,FV,3,None,Gd,1,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,226700.0
5,1214.0,1214.0,0.0,1214.0,698.0,2,1,461.0,9170.0,0.0,1965,1965,1965.0,420.0,TA,70.0,0.0,7,Detchd,0.0,6,20,4,No,Reg,RL,2,None,TA,0,None,TA,Feedr,1Fam,Normal,Pave,Y,WD,140000.0
7,1801.0,1501.0,0.0,1801.0,1247.0,2,2,484.0,15602.0,0.0,1959,1997,1959.0,254.0,TA,100.0,54.0,8,Attchd,0.0,6,20,3,No,IR1,RL,1,None,TA,0,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,289000.0
6,1322.0,855.0,467.0,855.0,257.0,2,2,440.0,2308.0,0.0,1974,1974,1974.0,103.0,TA,24.0,0.0,5,Attchd,260.0,6,160,6,No,Reg,RL,3,None,TA,1,Fa,TA,Norm,TwnhsE,Normal,Pave,Y,WD,147000.0
5,1960.0,960.0,1000.0,960.0,0.0,2,2,400.0,7596.0,360.0,1952,1952,1952.0,960.0,None,60.0,0.0,5,Detchd,0.0,10,90,7,None,Reg,RM,4,BrkFace,TA,0,None,TA,Artery,Duplex,Normal,Pave,N,COD,124500.0
8,1911.0,777.0,846.0,1065.0,380.0,2,2,471.0,9554.0,125.0,1993,1994,1993.0,397.0,Gd,80.0,81.0,5,Attchd,182.0,8,60,9,No,IR1,RL,3,BrkFace,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,215000.0
6,1218.0,1218.0,0.0,1218.0,27.0,2,2,676.0,7862.0,0.0,2009,2009,2009.0,1191.0,Gd,75.0,102.0,5,Attchd,0.0,4,20,9,No,IR1,FV,2,None,Gd,0,None,Gd,Norm,1Fam,Partial,Pave,Y,New,208300.0
7,1378.0,689.0,689.0,689.0,141.0,2,2,360.0,9600.0,0.0,1928,2005,1928.0,548.0,TA,60.0,0.0,9,Detchd,0.0,7,70,10,No,Reg,RM,3,None,TA,0,Gd,Gd,Norm,1Fam,Normal,Pave,N,WD,161000.0
5,1041.0,1041.0,0.0,1041.0,991.0,1,1,270.0,9600.0,132.0,1959,1959,1959.0,50.0,TA,80.0,88.0,6,Attchd,224.0,6,20,7,No,Reg,RL,3,BrkFace,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,124500.0
5,1363.0,1008.0,0.0,1363.0,650.0,1,1,288.0,14559.0,70.0,1951,2000,1951.0,178.0,TA,75.0,42.0,7,CarPort,324.0,6,20,6,No,Reg,RL,2,BrkCmn,Gd,0,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,164900.0
7,1368.0,1368.0,0.0,1368.0,0.0,2,2,474.0,6792.0,94.0,2005,2006,2005.0,1368.0,None,40.0,35.0,5,Attchd,132.0,6,120,3,None,IR1,RL,2,Stone,Gd,0,Gd,Gd,Norm,TwnhsE,Partial,Pave,Y,New,202665.0
5,864.0,864.0,0.0,864.0,521.0,2,1,624.0,9100.0,0.0,1958,1958,1964.0,169.0,TA,70.0,0.0,5,Detchd,0.0,5,20,7,No,Reg,RL,3,None,TA,0,None,TA,Feedr,1Fam,Normal,Pave,Y,WD,129900.0
6,1080.0,1084.0,0.0,1080.0,336.0,2,1,484.0,9187.0,0.0,1983,1983,1983.0,748.0,TA,71.0,0.0,5,Attchd,120.0,5,20,6,No,Reg,RL,3,None,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,WD,134000.0
5,789.0,768.0,0.0,789.0,0.0,1,1,200.0,10594.0,0.0,1926,1950,1926.0,768.0,None,55.0,0.0,5,Detchd,0.0,5,45,6,None,Reg,RL,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,96500.0
10,2020.0,2006.0,0.0,2020.0,1436.0,3,2,900.0,12220.0,305.0,2009,2009,2009.0,570.0,Ex,94.0,54.0,5,Attchd,156.0,9,20,9,No,Reg,RL,3,BrkFace,Ex,1,Gd,Ex,Norm,1Fam,Partial,Pave,Y,New,402861.0
6,2119.0,689.0,741.0,1378.0,0.0,2,2,583.0,10448.0,333.0,1972,1972,1972.0,689.0,None,102.21545871344507,104.0,6,Attchd,0.0,7,80,8,None,IR1,RL,3,BrkFace,TA,1,TA,TA,Norm,1Fam,Abnorml,Pave,Y,COD,158000.0
7,2344.0,1264.0,1067.0,1277.0,0.0,3,2,889.0,10208.0,921.0,1996,1997,1996.0,1264.0,None,79.0,0.0,5,Attchd,220.0,7,60,7,None,IR1,RL,3,BrkFace,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,265000.0
6,1796.0,794.0,914.0,882.0,706.0,2,2,546.0,9531.0,0.0,1998,1998,1998.0,88.0,Gd,59.9111111111111,36.0,5,Attchd,0.0,7,60,5,Mn,IR1,RL,3,None,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,WD,211000.0
7,2080.0,1276.0,804.0,1276.0,0.0,1,1,282.0,10918.0,0.0,1926,2004,1926.0,1276.0,None,53.0,0.0,9,Detchd,0.0,9,70,6,None,Reg,RL,3,None,Gd,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,234000.0
6,1244.0,1244.0,0.0,1244.0,777.0,1,1,336.0,11988.0,0.0,1957,1957,1957.0,467.0,TA,90.0,40.0,6,Attchd,0.0,6,20,5,No,IR1,RL,3,None,TA,1,Gd,TA,Feedr,1Fam,Normal,Pave,Y,WD,150000.0
6,1664.0,1004.0,660.0,1004.0,399.0,2,2,420.0,5000.0,0.0,1947,1950,1950.0,605.0,TA,50.0,24.0,7,Detchd,0.0,7,50,10,No,Reg,RM,3,None,TA,0,Gd,TA,Feedr,1Fam,Normal,Pave,Y,WD,159000.0
10,4676.0,3138.0,1538.0,3138.0,2260.0,3,3,884.0,40094.0,762.0,2007,2008,2007.0,878.0,Ex,130.0,406.0,5,BuiltIn,208.0,11,60,10,Gd,IR1,RL,3,Stone,Ex,1,Gd,Ex,PosN,1Fam,Partial,Pave,Y,New,184750.0
7,2398.0,1379.0,1015.0,1383.0,719.0,3,2,834.0,11787.0,594.0,1996,1997,1996.0,660.0,Gd,95.0,60.0,5,Attchd,239.0,8,60,8,No,IR1,RL,3,BrkFace,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,315750.0
7,1266.0,1257.0,0.0,1266.0,0.0,2,2,453.0,7500.0,0.0,2005,2005,2005.0,1257.0,None,62.0,144.0,5,Attchd,38.0,6,20,4,None,Reg,FV,3,None,Gd,0,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,176000.0
5,928.0,928.0,0.0,928.0,377.0,1,1,252.0,13300.0,0.0,1956,2000,1956.0,551.0,Gd,70.0,0.0,7,Attchd,261.0,4,20,6,No,Reg,RL,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,132000.0
9,2713.0,1452.0,1237.0,1476.0,1330.0,3,2,858.0,14948.0,268.0,2008,2008,2008.0,122.0,Ex,67.0,66.0,5,Attchd,126.0,11,60,11,Av,IR1,RL,3,Stone,Ex,1,Gd,Ex,Norm,1Fam,Partial,Pave,Y,New,446261.0
6,2515.0,2035.0,0.0,2515.0,1219.0,2,3,484.0,32668.0,0.0,1957,1975,1975.0,816.0,TA,59.9111111111111,0.0,3,Attchd,0.0,9,20,3,No,IR1,RL,4,None,Gd,0,TA,TA,Norm,1Fam,Alloca,Pave,Y,WD,200624.0
6,1509.0,1461.0,0.0,1509.0,783.0,2,2,600.0,10200.0,219.0,1988,1989,1988.0,678.0,Gd,85.0,0.0,5,Attchd,224.0,5,80,8,Av,Reg,RL,3,BrkFace,Gd,0,Fa,Gd,Norm,1Fam,Abnorml,Pave,Y,WD,175000.0
6,1362.0,611.0,611.0,751.0,0.0,2,2,502.0,6155.0,0.0,1920,1999,1920.0,611.0,None,60.0,0.0,8,Detchd,0.0,6,70,6,None,IR1,RM,3,None,TA,0,None,TA,RRNn,1Fam,Normal,Pave,Y,WD,128000.0
5,827.0,0.0,0.0,827.0,0.0,1,1,392.0,7200.0,0.0,1955,2007,1967.0,0.0,None,60.0,0.0,7,Detchd,0.0,5,20,4,None,Reg,RL,2,None,TA,0,Po,TA,Norm,1Fam,Normal,Pave,Y,WD,107500.0
8,1414.0,707.0,707.0,707.0,0.0,2,2,403.0,9056.0,0.0,2004,2004,2004.0,707.0,None,74.0,35.0,5,Attchd,100.0,6,60,10,None,IR1,RL,3,None,Gd,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,178000.0
7,1724.0,880.0,844.0,880.0,0.0,2,2,527.0,8924.0,0.0,1998,1999,1998.0,880.0,None,57.0,155.0,5,Attchd,120.0,8,60,7,None,IR1,RL,3,None,TA,1,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,188000.0
4,864.0,864.0,0.0,864.0,600.0,2,1,576.0,12735.0,0.0,1972,1972,1980.0,264.0,TA,112.84945724282416,0.0,5,Detchd,216.0,5,20,4,No,IR1,RL,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,COD,111250.0
5,1159.0,1051.0,0.0,1159.0,673.0,1,1,336.0,11553.0,188.0,1968,1968,1968.0,378.0,TA,107.48488265798126,0.0,5,Attchd,466.0,7,20,7,No,IR1,RL,3,BrkFace,TA,1,Fa,TA,Norm,1Fam,Normal,Pave,Y,WD,158000.0
8,1601.0,1581.0,0.0,1601.0,1358.0,2,2,670.0,11423.0,479.0,2001,2002,2001.0,223.0,Gd,106.87843561729372,0.0,5,Attchd,180.0,6,20,5,Av,Reg,RL,3,BrkFace,Gd,0,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,272000.0
9,1838.0,1838.0,0.0,1838.0,1260.0,3,2,765.0,14601.0,584.0,2006,2006,2006.0,578.0,Ex,85.0,68.0,5,Attchd,270.0,8,20,3,Av,Reg,RL,2,BrkFace,Ex,0,Gd,Ex,Norm,1Fam,Normal,Pave,Y,WD,315000.0
8,2285.0,969.0,1288.0,997.0,0.0,3,2,648.0,11000.0,72.0,2000,2000,2000.0,969.0,None,104.88088481701516,56.0,5,BuiltIn,0.0,8,60,6,None,Reg,RL,4,BrkFace,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,248000.0
7,1680.0,1650.0,0.0,1680.0,144.0,2,2,583.0,10140.0,0.0,1998,1999,1998.0,379.0,Ex,78.0,73.0,5,Attchd,78.0,7,20,6,No,Reg,RL,3,None,Gd,0,TA,Gd,RRAn,1Fam,Normal,Pave,Y,WD,213250.0
7,767.0,723.0,0.0,767.0,584.0,1,1,367.0,4058.0,182.0,1998,1998,1998.0,0.0,Gd,34.0,40.0,5,Attchd,120.0,4,120,6,Av,Reg,RH,1,BrkFace,TA,0,None,TA,Norm,TwnhsE,Normal,Pave,Y,WD,133000.0
7,1496.0,654.0,832.0,664.0,554.0,2,2,426.0,17104.0,0.0,2006,2006,2006.0,100.0,Gd,58.0,24.0,5,Attchd,100.0,7,60,9,Av,IR1,RL,3,None,Gd,1,Gd,Gd,Norm,1Fam,Partial,Pave,Y,New,179665.0
7,2183.0,1204.0,806.0,1377.0,1002.0,3,2,786.0,13837.0,178.0,1988,1988,1988.0,0.0,Gd,117.63077828527702,0.0,5,Attchd,0.0,9,50,2,No,IR1,RL,4,BrkFace,Gd,1,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,229000.0
6,1635.0,1065.0,720.0,915.0,300.0,2,1,440.0,8737.0,0.0,1923,1950,1950.0,765.0,Gd,70.0,38.0,7,Detchd,0.0,6,50,5,No,IR1,RL,3,None,TA,1,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,210000.0
5,768.0,768.0,0.0,768.0,619.0,2,1,624.0,7244.0,0.0,1970,1970,1987.0,149.0,Gd,54.0,0.0,7,Detchd,104.0,5,85,4,Av,Reg,RL,2,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,129500.0
5,825.0,825.0,0.0,825.0,180.0,2,1,720.0,8235.0,0.0,1955,1995,1963.0,0.0,TA,49.0,50.0,7,Detchd,140.0,4,20,6,No,IR1,RM,2,None,TA,0,None,TA,Feedr,1Fam,Normal,Pave,Y,WD,125000.0
7,2094.0,912.0,1182.0,912.0,0.0,2,2,615.0,9375.0,0.0,2003,2004,2003.0,912.0,None,75.0,182.0,5,BuiltIn,182.0,8,60,11,None,Reg,FV,4,None,Gd,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,263000.0
6,1069.0,1069.0,0.0,1069.0,559.0,2,2,440.0,4043.0,0.0,1977,1977,1977.0,510.0,Gd,53.0,55.0,6,Attchd,0.0,4,120,10,No,Reg,RL,2,None,TA,0,None,TA,Norm,TwnhsE,Abnorml,Pave,Y,COD,140000.0
5,928.0,928.0,0.0,928.0,308.0,1,1,288.0,6000.0,0.0,1957,1957,1957.0,620.0,TA,50.0,0.0,6,Attchd,0.0,5,20,6,No,Reg,RM,3,None,TA,0,None,TA,Norm,1Fam,Normal,Pave,Y,WD,112500.0
8,1717.0,1709.0,0.0,1717.0,0.0,3,2,908.0,11146.0,250.0,2006,2006,2006.0,1709.0,None,87.0,39.0,5,Attchd,169.0,7,20,7,None,IR1,RL,3,Stone,Gd,0,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,255500.0
4,1126.0,0.0,0.0,1126.0,0.0,2,2,520.0,8777.0,0.0,1949,2003,2002.0,0.0,None,67.0,96.0,5,Detchd,0.0,5,20,5,None,Reg,RL,2,None,TA,0,None,Gd,Feedr,1Fam,Normal,Pave,N,WD,108000.0
7,2046.0,998.0,1040.0,1006.0,866.0,3,2,871.0,10625.0,292.0,2003,2004,2003.0,132.0,Gd,85.0,62.0,5,BuiltIn,320.0,8,60,8,No,Reg,RL,3,BrkFace,Gd,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,284000.0
5,1048.0,993.0,0.0,1048.0,0.0,1,1,280.0,6380.0,0.0,1922,1950,1922.0,993.0,None,58.0,0.0,6,Detchd,0.0,5,45,8,None,Reg,RM,2,None,TA,0,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,113000.0
5,1092.0,1092.0,0.0,1092.0,895.0,1,1,299.0,14850.0,0.0,1957,1957,1957.0,197.0,TA,69.0,0.0,5,Attchd,268.0,6,20,5,No,IR1,RL,2,None,TA,0,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,141000.0
4,1336.0,637.0,439.0,897.0,637.0,1,1,570.0,11040.0,0.0,1920,1950,1994.0,0.0,TA,60.0,47.0,6,CarPort,0.0,7,50,9,No,Reg,C (all),3,None,TA,1,None,TA,Norm,1Fam,Normal,Pave,Y,COD,108000.0
7,1446.0,729.0,717.0,729.0,604.0,2,2,406.0,21872.0,0.0,1996,1997,1996.0,125.0,Gd,57.0,22.0,5,Attchd,264.0,6,60,8,Gd,IR2,RL,3,None,TA,1,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,175000.0
7,1557.0,1374.0,0.0,1557.0,0.0,2,2,420.0,3196.0,18.0,2003,2004,2003.0,1374.0,None,56.53317610041028,20.0,5,Attchd,143.0,7,120,10,None,Reg,RL,2,BrkFace,Gd,0,TA,Gd,Norm,TwnhsE,Normal,Pave,Y,WD,234000.0
5,1392.0,1392.0,0.0,1392.0,1302.0,2,1,528.0,11341.0,180.0,1957,1996,1957.0,90.0,Gd,106.49413129370086,0.0,6,Detchd,0.0,5,20,5,No,IR1,RL,3,BrkFace,TA,1,Gd,TA,Norm,1Fam,Normal,Pave,Y,WD,121500.0
5,1389.0,1389.0,0.0,1389.0,1071.0,2,1,418.0,10010.0,0.0,1974,1975,1975.0,195.0,Gd,77.0,38.0,5,Attchd,240.0,6,20,4,Av,Reg,RL,2,None,TA,0,TA,TA,Norm,1Fam,Normal,Pave,Y,WD,170000.0
6,1674.0,1163.0,511.0,1163.0,0.0,2,2,396.0,21780.0,0.0,1918,1950,1955.0,1163.0,None,66.0,36.0,7,Detchd,72.0,8,50,7,None,Reg,RL,4,None,TA,0,Gd,TA,Norm,1Fam,Normal,Pave,N,WD,185000.0
7,2295.0,1095.0,1129.0,1166.0,728.0,2,2,590.0,13346.0,0.0,1992,2000,1992.0,367.0,Gd,59.9111111111111,40.0,5,Attchd,0.0,9,60,7,No,IR1,RL,4,None,Gd,1,TA,Gd,Norm,1Fam,Normal,Pave,Y,WD,268000.0
6,1647.0,806.0,806.0,841.0,0.0,1,1,216.0,6858.0,0.0,1915,1950,1920.0,806.0,None,66.0,66.0,4,Detchd,0.0,6,70,5,None,Reg,RL,4,None,TA,1,None,Fa,Norm,1Fam,Normal,Pave,Y,WD,128000.0
9,2504.0,1122.0,1370.0,1134.0,0.0,3,2,656.0,11198.0,245.0,2005,2007,2005.0,1122.0,None,77.0,39.0,5,BuiltIn,144.0,11,60,6,None,IR1,RL,4,BrkFace,Gd,1,Gd,Ex,Norm,1Fam,Normal,Pave,Y,WD,325000.0
7,1535.0,1517.0,0.0,1535.0,2.0,2,2,532.0,10171.0,168.0,2004,2004,2004.0,1515.0,Gd,70.0,0.0,5,Attchd,0.0,7,20,3,No,IR1,RL,3,BrkFace,Gd,0,None,Gd,Norm,1Fam,Normal,Pave,Y,WD,214000.0
8,2132.0,1496.0,636.0,1496.0,1441.0,2,1,612.0,12327.0,0.0,1983,2009,1983.0,55.0,Gd,79.0,40.0,8,BuiltIn,349.0,5,50,9,Gd,IR1,RL,1,None,Gd,1,Gd,Gd,Norm,1Fam,Normal,Pave,Y,WD,316600.0
5,943.0,943.0,0.0,943.0,943.0,2,1,600.0,7032.0,0.0,1979,1979,1979.0,0.0,Gd,83.85702117294652,0.0,5,Detchd,42.0,4,90,12,Gd,IR1,RL,2,None,TA,0,TA,TA,Norm,Duplex,Normal,Pave,Y,WD,135960.0
